country,ecosystem,activity,activity_type,project_size_filter,project_size_ha,price_type,country_size_ha,country_code,base_size,project_name,total_cost_npv,total_cost,total_weighted_cost_npv,total_weighted_cost,capex_npv,capex,opex_npv,opex,country_abatement_potential,project_abatement_potential,cost_per_tco2e,cost_per_tco2e_npv,feasibility_analysis_npv,feasibility_analysis,conservation_planning_npv,conservation_planning,data_collection_npv,data_collection,community_representation_npv,community_representation,blue_carbon_project_planning_npv,blue_carbon_project_planning,establishing_carbon_rights_npv,establishing_carbon_rights,validation_npv,validation,implementation_labor_npv,implementation_labor,monitoring_maintenance_npv,monitoring_maintenance,community_benefit_npv,community_benefit,carbon_standard_fees_npv,carbon_standard_fees,baseline_reassessment_npv,baseline_reassessment,mrv_npv,mrv,long_term_project_operating_npv,long_term_project_operating,initial_price_assumption,leftover_after_opex,leftover_after_opex_npv,total_revenue,total_revenue_npv,credits_issued,monitoring_npv,maintenance_npv,monitoring,maintenance
China,Mangrove,Restoration,Planting,Large,1000,Market price,934894938.3876103,CHN,500,China Mangrove Restoration Planting Large,5996341,7827045,0.00641391963287526,0.008372111858364648,3825245,4377000,2171096,3450045,26229,63085,119,119,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,2405443,2867000,790440,1104463,516676,897488,5910,10094,75812,120000,167296,300000,614961,1018000,30,-1655070,-1137744,1794975,1033352,50468,234386,556054,388000,716463
China,Mangrove,Restoration,Hydrology,Large,1000,Market price,934894938.3876103,CHN,500,China Mangrove Restoration Hydrology Large,152950748,185827906,0.163602070906267,0.1987687582526574,122904334,146305000,30046414,39522906,26229,105142,1818,1818,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,121484532,144795000,28317368,36572270,861127,1495813,9850,16823,75812,120000,167296,300000,614961,1018000,30,-36531280,-28324161,2991626,1722253,84113,234386,28082982,388000,36184270
China,Mangrove,Conservation,,Small,4000,Opex breakeven,934894938.3876103,CHN,20000,China Mangrove Conservation  Small,3533706,5266087,0.003779789423284817,0.005632811542527214,1342839,1430000,2190867,3836087,8405,33545,132,132,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1095433,2004719,2978,5367,75812,120000,167296,300000,614961,1018000,123.6207176700785,173352,0,4009439,2190867,26836,234386,0,388000,0
China,Mangrove,Conservation,,Small,4000,Market price,934894938.3876103,CHN,20000,China Mangrove Conservation  Small,2704110,3747868,0.002892421264643608,0.004008865430872749,1342839,1430000,1361271,2317868,8405,33545,101,101,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,265837,486501,2978,5367,75812,120000,167296,300000,614961,1018000,30,-1344866,-829596,973002,531675,26836,234386,0,388000,0
China,Mangrove,Conservation,,Medium,20000,Opex breakeven,934894938.3876103,CHN,20000,China Mangrove Conservation  Medium,3557531,5309356,0.003805273570242646,0.005679093748391571,1342839,1430000,2214692,3879356,8405,167723,27,27,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1107346,2026520,14891,26836,75812,120000,167296,300000,614961,1018000,24.99301042682697,173684,0,4053040,2214692,134178,234386,0,388000,0
China,Mangrove,Conservation,,Medium,20000,Market price,934894938.3876103,CHN,20000,China Mangrove Conservation  Medium,3779372,5715340,0.004042563334996965,0.006113350030386411,1342839,1430000,2436533,4285340,8405,167723,28,28,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1329187,2432504,14891,26836,75812,120000,167296,300000,614961,1018000,30,579668,221840,4865008,2658373,134178,234386,0,388000,0
China,Mangrove,Conservation,,Large,40000,Opex breakeven,934894938.3876103,CHN,20000,China Mangrove Conservation  Large,4755024,7129474,0.005086158673830099,0.0076259627764121,1734298,1843233,3020726,5286240,8405,335446,18,18,50000,50000,786949,833833,153925,160000,471320,499400,88900,100000,138755,150000,44450,50000,0,0,468772,776000,1510363,2764069,29781,53671,75812,120000,167296,300000,768701,1272500,17.04458886962062,241898,0,5528138,3020726,268357,468772,0,776000,0
China,Mangrove,Conservation,,Large,40000,Market price,934894938.3876103,CHN,20000,China Mangrove Conservation  Large,5903035,9230413,0.006314115905024382,0.009873208871918228,1734298,1843233,4168736,7387180,8405,335446,22,22,50000,50000,786949,833833,153925,160000,471320,499400,88900,100000,138755,150000,44450,50000,0,0,468772,776000,2658373,4865008,29781,53671,75812,120000,167296,300000,768701,1272500,30,2342837,1148011,9730017,5316747,268357,468772,0,776000,0
China,Seagrass,Restoration,Planting,Small,100,Opex breakeven,934894938.3876103,CHN,500,China Seagrass Restoration Planting Small,4549072,6354277,0.004865864401668138,0.006796781904669482,2041010,2215347,2508062,4138930,575,1892,3005,3005,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,698171,785347,395779,584258,1254031,2116369,183,303,75812,120000,167296,300000,614961,1018000,2382.964000437058,93808,0,4232738,2508062,1514,234386,161393,388000,196258
China,Seagrass,Restoration,Planting,Small,100,Market price,934894938.3876103,CHN,500,China Seagrass Restoration Planting Small,3310828,4264552,0.003541390442984001,0.00456153073986577,2041010,2215347,1269818,2049205,575,1892,2187,2187,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,698171,785347,395779,584258,15787,26644,183,303,75812,120000,167296,300000,614961,1018000,30,-1995918,-1238243,53287,31575,1514,234386,161393,388000,196258
China,Seagrass,Restoration,Planting,Medium,500,Opex breakeven,934894938.3876103,CHN,500,China Seagrass Restoration Planting Medium,8536125,11377783,0.009130571414497161,0.01217011937151246,4766561,5356735,3769564,6021048,575,9224,1157,1157,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,3423722,3926735,1025831,1369291,1884782,3212281,882,1476,75812,120000,167296,300000,614961,1018000,739.3725836471006,403514,0,6424562,3769564,7379,234386,791445,388000,981291
China,Seagrass,Restoration,Planting,Medium,500,Market price,934894938.3876103,CHN,500,China Seagrass Restoration Planting Medium,6727818,8295840,0.007196335891606492,0.008873553229743253,4766561,5356735,1961257,2939105,575,9224,912,912,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,3423722,3926735,1025831,1369291,76475,130338,882,1476,75812,120000,167296,300000,614961,1018000,30,-2678429,-1808307,260676,152950,7379,234386,791445,388000,981291
China,Seagrass,Restoration,Planting,Large,1000,Opex breakeven,934894938.3876103,CHN,500,China Seagrass Restoration Planting Large,13243497,17701169,0.01416575965513379,0.01893385906070768,8008947,9363471,5234550,8337699,575,17501,946,946,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,6589145,7853471,1757566,2350582,2617275,4546316,1640,2800,75812,120000,167296,300000,614961,1018000,547.791922966003,754934,0,9092633,5234550,14001,234386,1523180,388000,1962582
China,Seagrass,Restoration,Planting,Large,1000,Market price,934894938.3876103,CHN,500,China Seagrass Restoration Planting Large,10769558,13403834,0.0115195382473393,0.01433726234855572,8008947,9363471,2760611,4040363,575,17501,769,769,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,6589145,7853471,1757566,2350582,143336,248980,1640,2800,75812,120000,167296,300000,614961,1018000,30,-3542402,-2473939,497961,286672,14001,234386,1523180,388000,1962582
China,Seagrass,Conservation,,Small,400,Opex breakeven,934894938.3876103,CHN,2000,China Seagrass Conservation  Small,3527849,5345796,0.003773524548206873,0.005718071390160438,1342839,1430000,2185009,3915796,575,582,7578,7578,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1092505,2089703,49,93,75812,120000,167296,300000,614961,1018000,7308.015469408085,263610,0,4179406,2185009,466,234386,0,388000,0
China,Seagrass,Conservation,,Small,400,Market price,934894938.3876103,CHN,2000,China Seagrass Conservation  Small,2439829,3264672,0.002609736024678785,0.003492020189595311,1342839,1430000,1096990,1834672,575,582,5241,5241,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,4485,8578,49,93,75812,120000,167296,300000,614961,1018000,30,-1817515,-1088020,17157,8970,466,234386,0,388000,0
China,Seagrass,Conservation,,Medium,2000,Opex breakeven,934894938.3876103,CHN,2000,China Seagrass Conservation  Medium,3528244,5346546,0.003773947055575115,0.005718873619340642,1342839,1430000,2185404,3916546,575,2910,1516,1516,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1092702,2090081,247,466,75812,120000,167296,300000,614961,1018000,1461.867251267726,263616,0,4180162,2185404,2328,234386,0,388000,0
China,Seagrass,Conservation,,Medium,2000,Market price,934894938.3876103,CHN,2000,China Seagrass Conservation  Medium,2457966,3299358,0.002629136065533943,0.003529121684721408,1342839,1430000,1115126,1869358,575,2910,1056,1056,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,22424,42892,247,466,75812,120000,167296,300000,614961,1018000,30,-1783574,-1070278,85784,44848,2328,234386,0,388000,0
China,Seagrass,Conservation,,Large,4000,Opex breakeven,934894938.3876103,CHN,2000,China Seagrass Conservation  Large,3528737,5347484,0.003774474387556236,0.005719876940635351,1342839,1430000,2185898,3917484,575,5819,758,758,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1092949,2090553,494,931,75812,120000,167296,300000,614961,1018000,731.09872400018,263622,0,4181106,2185898,4655,234386,0,388000,0
China,Seagrass,Conservation,,Large,4000,Market price,934894938.3876103,CHN,2000,China Seagrass Conservation  Large,2480636,3342715,0.002653384779554257,0.003575498018809574,1342839,1430000,1137797,1912715,575,5819,533,533,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,44848,85784,494,931,75812,120000,167296,300000,614961,1018000,30,-1741147,-1048101,171568,89696,4655,234386,0,388000,0
China,Salt marsh,Restoration,Planting,Small,100,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Small,4170343,5889288,0.004460761128081927,0.006299411578970688,1781741,1923705,2388602,3965583,10514,4004,1302,1302,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,438902,493705,335845,511377,1194301,2015566,387,641,75812,120000,167296,300000,614961,1018000,1072.383537647331,65548,0,4031131,2388602,3203,234386,101459,388000,123377
China,Salt marsh,Restoration,Hydrology,Small,100,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Small,35943484,44914592,0.03844654893734992,0.04804239509250426,23509136,26364069,12434348,18550523,10514,6673,6733,6733,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,22166297,24934069,5358460,6619024,6217174,10492432,645,1068,75812,120000,167296,300000,614961,1018000,3349.504673705283,2434341,0,20984864,12434348,5339,234386,5124074,388000,6231024
China,Salt marsh,Restoration,Planting,Small,100,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Small,3009453,3930108,0.003219028017405172,0.004203796425273366,1781741,1923705,1227712,2006403,10514,4004,940,940,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,438902,493705,335845,511377,33411,56386,387,641,75812,120000,167296,300000,614961,1018000,30,-1893632,-1160891,112771,66821,3203,234386,101459,388000,123377
China,Salt marsh,Restoration,Hydrology,Small,100,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Small,29781994,34516136,0.03185597950863255,0.03691980198280793,23509136,26364069,6272859,8152068,10514,6673,5579,5579,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,22166297,24934069,5358460,6619024,55684,93976,645,1068,75812,120000,167296,300000,614961,1018000,30,-7964116,-6161490,187952,111369,5339,234386,5124074,388000,6231024
China,Salt marsh,Restoration,Planting,Medium,500,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Medium,6678866,9057577,0.007143974927834,0.009688336761798469,3495146,3898524,3183720,5159053,10514,19520,428,428,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,2152306,2468524,731924,1004884,1591860,2713046,1867,3123,75812,120000,167296,300000,614961,1018000,295.0761411160641,267040,0,5426093,3183720,15616,234386,497538,388000,616884
China,Salt marsh,Restoration,Hydrology,Medium,500,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Medium,162489419,203779577,0.1738050045283606,0.2179705639988312,110042947,126100345,52446471,77679233,10514,32533,6243,6243,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,108700108,124670345,25362055,31543119,26223236,44692908,3111,5205,75812,120000,167296,300000,614961,1018000,2916.532058874068,11706584,0,89385817,52446471,26026,234386,25127669,388000,31155119
China,Salt marsh,Restoration,Planting,Medium,500,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Medium,5248848,6620363,0.005614372037410487,0.00708139784286133,3495146,3898524,1753702,2721839,10514,19520,336,336,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,2152306,2468524,731924,1004884,161842,275832,1867,3123,75812,120000,167296,300000,614961,1018000,30,-2170175,-1430017,551664,323685,15616,234386,497538,388000,616884
China,Salt marsh,Restoration,Hydrology,Medium,500,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Medium,136535920,159546389,0.1460441322267506,0.170657025136071,110042947,126100345,26492973,33446044,10514,32533,5246,5246,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,108700108,124670345,25362055,31543119,269737,459720,3111,5205,75812,120000,167296,300000,614961,1018000,30,-32526605,-25953499,919439,539474,26026,234386,25127669,388000,31155119
China,Salt marsh,Restoration,Planting,Large,1000,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Large,9668967,13079696,0.01034230329311208,0.01399055173253823,5562037,6447047,4106930,6632649,10514,37037,326,326,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,4142235,4937047,1191926,1621768,2053465,3566955,3470,5926,75812,120000,167296,300000,614961,1018000,203.0863093479414,501261,0,7133910,4106930,29630,234386,957540,388000,1233768
China,Salt marsh,Restoration,Hydrology,Large,1000,Opex breakeven,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Large,309534971,400907159,0.3310906480399254,0.4288258953368969,210619270,250850690,98915701,150056469,10514,61728,6268,6268,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,209199468,249340690,48593998,62698238,49457851,85910355,5783,9877,75812,120000,167296,300000,614961,1018000,2934.808759230767,21764240,0,171820709,98915701,49383,234386,48359612,388000,62310238
China,Salt marsh,Restoration,Planting,Large,1000,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Planting Large,7918840,10039653,0.008470299361827142,0.01073880346096978,5562037,6447047,2356804,3592606,10514,37037,267,267,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,4142235,4937047,1191926,1621768,303339,526912,3470,5926,75812,120000,167296,300000,614961,1018000,30,-2538782,-1750126,1053824,606678,29630,234386,957540,388000,1233768
China,Salt marsh,Restoration,Hydrology,Large,1000,Market price,934894938.3876103,CHN,500,China Salt marsh Restoration Hydrology Large,260582685,315874991,0.2787293783507058,0.3378721801026986,210619270,250850690,49963415,65024302,10514,61728,5277,5277,50000,50000,629559,667067,153925,160000,314213,332933,88900,100000,138755,150000,44450,50000,209199468,249340690,48593998,62698238,505565,878187,5783,9877,75812,120000,167296,300000,614961,1018000,30,-63267928,-48952286,1756374,1011129,49383,234386,48359612,388000,62310238
China,Salt marsh,Conservation,,Small,800,Opex breakeven,934894938.3876103,CHN,4000,China Salt marsh Conservation  Small,3527932,5346846,0.00377361332823615,0.005719194511012725,1342839,1430000,2185092,3916846,7809,1072,4114,4114,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,1092546,2090675,91,172,75812,120000,167296,300000,614961,1018000,3968.446062997339,264504,0,4181350,2185092,858,234386,0,388000,0
China,Salt marsh,Conservation,,Small,800,Market price,934894938.3876103,CHN,4000,China Salt marsh Conservation  Small,2443645,3271976,0.002613817766747665,0.003499832832171596,1342839,1430000,1100805,1841976,7809,1072,2850,2850,50000,50000,629559,667067,76963,80000,314213,332933,88900,100000,138755,150000,44450,50000,0,0,234386,388000,8259,15805,91,172,75812,120000,167296,300000,614961,1018000,30,-1810367,-1084287,31609,16518,858,234386,0,388000,0
